ID,EventID,Name,nameShort,Type,Description,titleLogo,file1,file2,file3,file4,doc1,doc2,doc3,doc4,MoY,DoM,Year,E_Moy,E_Dom,E_Year,etime,Venue,Speakers,HPShow,MIHPshow,blurb,publish,regdeadMoY,regdeadDoM,regdeadYear,CalDisplay,Picture,SSMA_TimeStamp,eventPrice,confirmationEmail,confirmationWeb,datecreated,datemodified,dateEvent,splashPage,splashURL,dateAsNum,campaignName,campaignID,campaignType,campaignOwner,campaignTypePublic,CventID
564,NULL,Uncharted: Big Data as a Lens on Human Culture,Forum: Big Data,Forums,"How long does it take for a new technology to spread? Do we talk less about God today? When did people start writing more about ""having sex"" than ""making love""? Is Bill Clinton better known than the rutabaga? Those are just a few of the questions asked and answered in the book ""Uncharted: Big Data as a Lens on Human Culture.""<p> 

At this Milken Institute Forum, Erez Aiden will tell how he and co-author Jean-Baptiste Michel are following cultural shifts through the Google Ngram Viewer, which they created to chart the yearly frequency of words and phrases contained in the millions of books Google has digitized. <p> 

<table width=""100"" border=""0"" align=""right"" cellpadding=""0"" cellspacing=""0"">
  <tr>
    <td style=""padding-left:6px""><img src=""http://www.milkeninstitute.org/assets/events/Uncharted-cover.jpg"" width=""148"" height=""223"" alt=""Uncharted: Big Data as a Lens on Human Culture""></td>
  </tr>
</table>Most of us are familiar with ""Big Data,"" but this is ""Long Data"" - analyzing huge amounts of data over long periods of time. The tool can be endlessly entertaining: When did ""donut"" become an acceptable alternative to ""doughnut?"" When did the phrase ""Merry Christmas"" become popular? After Charles Dickens wrote ""A Christmas Carol."" <p> 

But Aiden and Michel are using it for more scholarly endeavors as well. To detect censorship in Nazi Germany, they tracked the mentions and omissions of well-known artists and found that Jewish artist Marc Chagall was barely mentioned in German books while English books cited him with increasing frequency. <p> 


<b><i>About the Author</i></b> 

<table width=""100%"" border=""0"" align=""left"" cellpadding=""0"" cellspacing=""0"">
  <tr>
    <td width=""8%"" align=""left"" valign=""top"" style=""padding-right:6px""><img src=""http://www.milkeninstitute.org/assets/events/Erez-Aiden.jpg"" width=""120"" height=""160"" alt=""Erez Aiden""></td>
 <td width=""92%"" align=""left"" valign=""top"" class=""bbcopy"">
<b>Erez Aiden</b> is an assistant professor of genetics at Baylor College of Medicine, where he directs the Center for Genome Architecture, and an assistant professor of computer science and applied mathematics at Rice University. In 2012, he received the Presidential Early Career Award for Scientists and Engineers, the highest honor given by the U.S. government to young scientists.<p>
</td>
  </tr>
  <tr>
    <td align=""left"" valign=""top"">&nbsp;</td>
    <td align=""left"" valign=""top"">&nbsp;</td>
  </tr>
</table>",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,21,2014,NULL,NULL,0,4:30 p.m.-6:00 p.m.,Santa Monica,"Erez Aiden, Assistant Professor at Baylor College of Medicine and Rice University",1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x0000000000260b7f}",NULL,NULL,NULL,2013-12-11 10:24:10.373,2013-12-11 10:24:10.373,2014-01-21 00:00:00.000,0,NULL,41658,NULL,NULL,NULL,NULL,NULL,NULL
565,NULL,Breaking Past the Plateau: New Innovative Finance Models for Global Health,Lab: Financing Global Health,finlabs,"The interest in innovative finance has grown since the creation of the first advance market commitment over 10 years ago. Government spending continues to decline, and public- and private-sector investors alike are attempting to get the most leverage from their capital. As the financial product landscape develops, where are the new innovative financing mechanisms? How can we break past the plateau that has followed the success of models like IFFIm and prize competitions and take steps toward implementing the next generation of innovative finance?<p>

With a goal of promoting wider implementation among industry stakeholders, this Financial Innovations Lab brought together a small group of investors, donors and global health experts to review the nascent financial mechanisms aimed at making aid more efficient and effective and to design new models to engage the capital markets through various impact investing platforms. The session provided an opportunity to map out next steps toward increased adoption of the relevant models. <p>

Participants discussed the potential for more donor-based models, such as a social impact bond, to be applied to areas like malaria eradication, given the limited commercial market for drugs and treatments for the disease. For areas in global health that have more market opportunities, such as developing new vaccines for tuberculosis, participants discussed more traditional financing models such as venture capital, private equity and long-term debt models. <p>

Results from the Lab, including recommended next steps for implementation, will be published soon. For information, contact Caitlin MacLean, associate director of Financial Innovations Labs, at <a href=""mailto:cmaclean@milkeninstitute.org"">cmaclean@milkeninstitute.org<a/>.<p>
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,2,2013,NULL,NULL,0,NULL,London,NULL,1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x000000000026861f}",NULL,NULL,NULL,2013-12-11 11:47:04.797,2013-12-11 11:47:04.797,2013-10-02 00:00:00.000,0,NULL,41547,NULL,NULL,NULL,NULL,NULL,NULL
566,NULL,Moving Past the Barriers: Implementing Public-Private Infrastructure Financing Solutions,Lab: Financing Infrastructure,finlabs,"Infrastructure development is critical to the overall competitiveness of every sector of the economy, and it is essential if the U.S. is to increase exports of agricultural products, energy, manufactured goods and raw materials. The demand for innovative infrastructure financing continues to grow, yet scaling up current programs and implementing new funding models has been slow to progress in the United States.<p>

With new proposed legislation at a national level and state programs beginning to spur investment, the time to plan for implementing new financing models is now. There has been some success in attracting private capital to augment public investment in infrastructure, from private activity bonds to the TIFIA program and state infrastructure banks, but whether and how current models and approaches can be adapted and scaled to attract the amount of investment needed remain open to debate.<p>

This Financial Innovations Lab, held in Washington, D.C., in coordination with the U.S. Department of Agriculture's Office of Energy Policy and New Uses,  will bring together a group of investors, government decision-makers and infrastructure experts to evaluate emerging financing models and craft recommendations to break past the log jams impeding implementation. Proposals for national or regional finance authorities, a national infrastructure bank or center of excellence, as well as the expansion of existing programs, including state financing agencies, will be vetted for viability and potential impact. The session will provide an opportunity to map out a strategic plan with concrete action items to catalyze increased investment.<p>

<i>Results from the Lab, including recommended next steps for implementation, will be published soon. For information, contact Caitlin MacLean, associate director of Financial Innovations Labs, at <a href=""mailto:cmaclean@milkeninstitute.org"">cmaclean@milkeninstitute.org.</a></i><p>",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,8,2014,NULL,NULL,0,NULL,"Washington, D.C.",NULL,1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x000000000026585e}",NULL,NULL,NULL,2013-12-13 09:18:31.117,2013-12-13 09:18:31.117,2014-01-08 00:00:00.000,0,NULL,41645,NULL,NULL,NULL,NULL,NULL,NULL
567,NULL,The Frackers: The Outrageous Inside Story of the New Billionaire Wildcatters ,Forum: The Frackers,Forums,"For decades, they operated on the fringes of the energy industry. Now the unlikely wildcatters who perfected fracking have moved from the fringes to the forefront of a revolution that has turned the United States into the world's fastest-growing energy power.

<p>At this Milken Institute Forum, Gregory Zuckerman, a senior writer for the Wall Street Journal and the author of ""The Frackers: The Outrageous Inside Story of the New Billionaire Wildcatters,"" told the dramatic tale of the ambitious and headstrong wildcatters who were determined to tap the massive deposits of oil and gas that the industry's giants had dismissed as a waste of time.

<table width=""100"" border=""0"" align=""right"" cellpadding=""0"" cellspacing=""0"">
  <tr>
    <td style=""padding-left:10px""><img src=""http://milkeninstitute.org/assets/events/forums/EID567cover.png"" width=""150""></td>
  </tr>
</table>
<p>Their success with hydraulic fracturing--known as fracking--through extremely dense shale has transformed the U.S. energy landscape. Once dependent on imported energy, the U.S. is expected to pass Saudi Arabia and Russia to become the world's largest oil producer. The wildcatters' success has transformed their personal lives as well. Like the Rockefellers and the Gettys before them, they're using their newfound wealth and power to influence politics, education, entertainment, sports, and many other fields. The revolution the frackers are responsible for has transformed the U.S. economy, raised environmental concerns, and upended global geopolitics. In some ways, their impact is just beginning.
<p><em><strong>About the speakers</strong></em>
<table width=""625"" border=""0"" align=""left"" cellpadding=""5"" cellspacing=""5"">
  <tr>
    <td width=""150"" align=""left"" valign=""top""><span><img src=""http://milkeninstitute.org/assets/events/forums/EID567GZuckerman.jpg"" alt=""Gregory Zuckerman"" width=""150"" height=""200"" class=""img_pad"" title=""Gregory Zuckerman""/></span>
      <div><strong>Gregory Zuckerman</strong></div></td>
    <td width=""440"" align=""left"" valign=""top""><b>Gregory Zuckerman</b> is a senior writer at The Wall Street Journal, where he covers big financial trades, hedge funds, private-equity firms, the energy revolution and other investing and business topics. The author of best-selling ""The Greatest Trade Ever,"" Zuckerman broke the 2012 story about J.P. Morgan's ""London whale."" His work on two teams covering the demise of the Amaranth Advisors hedge fund and the telecom provider WorldCom won two prestigious Gerald Loeb awards in 2007 and 2003. Previously Zuckerman wrote the widely read ""Heard on the Street"" column and covered the credit markets for the Journal. A frequent speaker to business groups around the globe, Zuckerman is a regular guest on CNBC, Fox Business News, Yahoo! Finance and other mainstream media outlets. </td>
  </tr>
  <tr>
    <td colspan=""2"" align=""center"" valign=""top""><img src=""http://www.milkeninstitute.org/assets/graphics/div600b6.png""></td>
  </tr>
  <tr>
    <td align=""left"" valign=""top""><img src=""http://www.milkeninstitute.org/assets/staff_photos/JKurtzman.jpg"" width=""150"" height=""200"" class=""img_pad"" title=""Joel Kurtzman""/>
      <div><b>Joel Kurtzman</b></div></td>
    <td align=""left"" valign=""top""><b>Joel Kurtzman</b> is a senior fellow at the Milken Institute, where he is responsible for the Senior Fellows research program. He is also a board member of the Wharton School's SEI Center for Advanced Studies and MIT's Sloan Management Review, editor-in-chief of the Korn/Ferry Institute's Briefings on Talent & Leadership and founder of Strategy + Business. He was editor-in-chief of the Harvard Business Review and business editor and columnist at the New York Times. Kurtzman has written 21 books on business, leadership, risk and economics. His latest book, ""Unleashing the Second American Century,"" will be published in January.</td>
  </tr>
</table>
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,2014,NULL,NULL,0,4:30 p.m.-6:00 p.m.,Santa Monica,Gregory Zuckerman of the Wall Street Journal<br>Moderated by Joel Kurtzman of the Milken Institute,1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x000000000026809d}",NULL,NULL,NULL,2014-01-06 12:09:35.870,2014-01-06 12:09:35.870,2014-02-06 00:00:00.000,0,NULL,41674,NULL,NULL,NULL,NULL,NULL,NULL
568,portland14,Milken Institute Northwest Growth Conference,Northwest Conference,Summit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,24,2014,2,25,0,NULL,NULL,NULL,0,0,NULL,0,0,0,0,0,NULL,"{length = 8, bytes = 0x000000000025e84c}",NULL,NULL,NULL,2014-01-07 15:22:26.397,2014-01-07 15:22:26.397,2014-02-24 00:00:00.000,0,NULL,41692,NULL,NULL,NULL,NULL,NULL,NULL
569,NULL,From Crowdfunding to Crowd Investing: A Discussion on Proposed Title III Rules,Workshop: Crowd Investing,Forums,"On October 23, 2013, the U.S. Securities and Exchange Commission proposed rules for public comment in order to implement Title III of the JOBS Act, the ""crowd investing"" provisions. This in-depth working group discussion will explore the rule proposals and their potential impact on investors, entrepreneurs, funding portals, and capital markets.<p> 

The discussion will explore whether the proposed rules effectively balance investor protection with maintaining a viable capital-raising tool, address specific questions raised by the SEC, and examine the rules' interplay with other sections of the JOBS Act.<p>


For more information, please contact Julianne Brands at <a href=""mailto:jbrands@milkeninstitute.org"">jbrands@milkeninstitute.org</a>
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,21,2014,NULL,NULL,0,NULL,"Washington, D.C.<br><i>By invitation only</i>",NULL,1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x000000000027503e}",NULL,NULL,NULL,2014-01-14 10:47:35.617,2014-01-14 10:47:35.617,2014-01-21 00:00:00.000,0,NULL,41658,NULL,NULL,NULL,NULL,NULL,NULL
570,NULL,Regulation A+ and the Mini-IPO: A Roundtable Discussion on Title IV of the JOBS Act,Roundtable: JOBS Act,Forums,"In response to a decline in small-company IPOs in the U.S. and related concerns surrounding access to capital, Title IV of the JOBS Act - commonly referred to as Regulation A+ - will enable companies to raise up to $50 million from the general public in any 12-month period. Before Regulation A+ and related changes to existing Regulation A can go live, the SEC must first finalize proposed rules. These rules were proposed on December 18, 2013, and are now available for public comment.<p>

This roundtable discussion, convened by the Milken Institute Center for Financial Markets (CFM) in partnership with the Georgetown University Law Center, will explore the potential market impact and proposed SEC rules of Regulation A+.<p>

First, it will explore how Regulation A+ and related changes to Regulation A may impact issuers from diverse industries looking to raise capital, investment funds and financial intermediaries, investors, and capital markets. Next, it will work through the SEC's proposed rules on issues including blue-sky pre-emption, eligible issuers, development of secondary markets, disclosures and ongoing reporting, and changes to Regulation A. <p>

After the discussion, CFM will publish a white paper on the impact and regulation of Regulation A+ and draft an SEC comment letter to help inform the rulemaking process.<p>

If you have any questions, please contact Julianne Brands at <a href=""mailto: jbrands@milkeninstitute.org"">jbrands@milkeninstitute.org</a>
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10,2014,NULL,NULL,0,NULL,"Washington, D.C.<br><i>By invitation only</i>",NULL,1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x000000000026162a}",NULL,NULL,NULL,2014-01-27 10:44:23.393,2014-01-27 10:44:23.393,2014-02-10 00:00:00.000,0,NULL,41678,NULL,NULL,NULL,NULL,NULL,NULL
571,NULL,The Leading Indicators: A Short History of the Numbers That Rule Our World,Forum: Leading Indicators,Forums,"GDP, unemployment, inflation. Trade, housing and stock market data. These are among the ""leading indicators"" that purport to define what matters in our economic lives. But these broad, clear-cut markers were developed decades ago, and gray areas have come to permeate the U.S. economy since those days. Nevertheless, these outmoded factoids still drive trillions of dollars in spending decisions and steer judgments about our success as a nation and as individuals.

<table border=""0"" align=""right"" cellpadding=""0"" cellspacing=""5"">
  <tr>
    <td align=""right""><img src=""http://milkeninstitute.org/assets/events/eid571.jpg"" width=""120"" height=""178"" border=""0"" class=""img_pad"" /></td>
  </tr>
</table><p> At this Milken Institute Forum, Zachary Karabell, a well-known money manager and author of ""The Leading Indicators: A Short History of the Numbers That Rule Our World,"" will discuss the origins of these pervasive statistics, their outsize influence and how they fail to capture the most essential information. As he'll explain, part of the problem is the absorption of the specific into the mass. The unemployment rate, for instance, means something different, or perhaps nothing at all, to working people of varied ages, regions, and educational levels.

<p> Karabell is particularly knowledgeable about the complex ties between the Chinese and American economies, and he'll construct a truer picture of that relationship beyond what he considers misleading trade numbers. Having sounded the alarm about indicators, Karabell believes the solution lies in the explosion of information in the digital era, which enables each of us to gather all the data we want and customize it to our needs.

<p><em><strong>About the Author</strong></em>

<table border=""0"" align=""left"" cellpadding=""0"" cellspacing=""5"">
  <tr>
    <td align=""right""><img src=""http://www.milkeninstitute.org/presentations/photos/20101115a.jpg"" width=""120"" height=""160"" border=""0"" class=""img_pad"" /></td>
  </tr>
</table>
<p><b>Zachary Karabell</b>, a Milken Institute senior fellow, is an author, money manager, commentator, and president of River Twice Research, where he analyzes economic and political trends. Educated at Columbia, Oxford, and Harvard, Karabell has written 11 previous books. He is a regular commentator on CNBC, MSNBC, and CNN. He writes the weekly ""Edgy Optimist"" column for Reuters and the Atlantic, and is a contributor to the Daily Beast, Time magazine, the Wall Street Journal, the New Republic, the New York Times and Foreign Affairs.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,26,2014,NULL,NULL,0,4:30 pm-6:00 pm,Santa Monica,Author and investor Zachary Karabell,0,0,NULL,0,0,0,0,0,NULL,"{length = 8, bytes = 0x0000000000276005}",NULL,NULL,NULL,2014-01-29 16:56:10.623,2014-01-29 16:56:10.623,2014-02-26 00:00:00.000,0,NULL,41694,NULL,NULL,NULL,NULL,NULL,NULL
572,Asia14,Asia Summit 2014,Asia Summit,Summit,"This inaugural Summit in Singapore, one of the Milken Institute's signature events, will illuminate the forces shaping the times we live in - and the future.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,18,2014,9,19,0,NULL,NULL,NULL,0,0,"This inaugural Summit in Singapore, one of the Milken Institute's signature events, will illuminate the forces shaping the times we live in - and the future.",1,0,0,0,1,2014AS.jpg,"{length = 8, bytes = 0x000000000027d01c}",NULL,NULL,NULL,2014-02-04 14:57:22.823,2014-02-04 14:57:22.823,2014-09-18 00:00:00.000,1,http://www.asia-summit.org/,41898,NULL,NULL,NULL,NULL,NULL,NULL
573,NULL,Unleashing the Second American Century: Four Forces for Economic Dominance,Forum: Unleashing the Second American Century,Forums,"
<p>For the United States, the best is yet to come. That's the premise of ""Unleashing the Second American Century: Four Forces for Economic Dominance,"" an optimistic look at the nation's future by leading economist Joel Kurtzman.
<table width=""100"" border=""0"" align=""right"" cellpadding=""0"" cellspacing=""0"">
  <tr>
    <td style=""padding-left:10px""><img src=""http://www.milkeninstitute.org/assets/events/SecondAmericaneid573.png"" width=""171"" height=""260""></td>
  </tr>
</table><p> At this Milken Institute Forum, Kurtzman will contradict the glass-half-empty crowd that believes the nation's best days are behind it. His sunny prognosis is based on four forces that Kurtzman maintains will propel the U.S. to new heights of economic power and global influence. 
<p> So you think the country doesn't make anything anymore? The U.S. manufacturing sector is still the world's largest and most productive, Kurtzman points out. And the country is on its way to becoming a net exporter of energy. You think thirstier nations will soon outpace us? American talent and creativity are without peer in the world's fastest-growing economic sectors, and the companies and individuals who have been squirreling away cash through the downturn will soon unleash enormous amounts of capital into every part of the economy. 
<p> In reality, Kurtzman argues, America is on the precipice of one of its greatest growth spurts. 
<p><em><strong>About the speakers</strong></em>
<table width=""625"" border=""0"" align=""left"" cellpadding=""5"" cellspacing=""5"">
  <tr>
    <td width=""150"" align=""left"" valign=""top""><span><img src=""http://www.milkeninstitute.org/assets/events/Kurtzmaneid573.jpg"" alt=""Gregory Zuckerman"" width=""150"" height=""200"" class=""img_pad""/></span></td>
    <td width=""440"" align=""left"" valign=""top""><b>Joel Kurtzman</b> is a senior fellow at the Milken Institute, where he is responsible for the Senior Fellows research program. He is also a board member of the Wharton School's SEI Center for Advanced Studies and MIT's Sloan Management Review, editor-in-chief of the Korn/Ferry Institute's Briefings on Talent & Leadership and founder of Strategy + Business. He was editor-in-chief of the Harvard Business Review and business editor and columnist at the New York Times. Kurtzman has written 21 books on business, leadership, risk and economics.</td>
  </tr>
  <tr>
    <td colspan=""2"" align=""center"" valign=""top""><img src=""http://www.milkeninstitute.org/assets/graphics/div600b6.png""></td>
  </tr>
  <tr>
    <td align=""left"" valign=""top""><img src=""http://www.milkeninstitute.org/assets/events/nuttalleid573.jpg"" width=""150"" height=""200"" class=""img_pad""/></td>
    <td align=""left"" valign=""top""><b>Tom Nuttall</b> is the U.S. West Coast correspondent for The Economist. He joined The Economist in 2010 as the online Europe editor. Nuttal has also covered European news and politics for The Economist and edited the Eastern Approaches blog, which focuses on central and eastern European affairs. Previously he was an editor at the European Council on Foreign Relations, a think tank, and spent several years as a senior editor at Prospect magazine.</td>
  </tr>
</table>
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6,2014,NULL,NULL,0,4:30 p.m.-6:00 p.m.,Santa Monica,"Joel Kurtzman, Milken Institute Senior Fellow<br>
Moderated by Tom Nuttall of The Economist
",1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x0000000000267f79}",NULL,NULL,NULL,2014-02-06 16:15:57.920,2014-02-06 16:15:57.920,2014-03-06 00:00:00.000,0,NULL,41702,NULL,NULL,NULL,NULL,NULL,NULL
574,NULL,A Hollywood Exit: What California Must Do to Remain Competitive in Entertainment - and Keep Jobs,Forum: A Hollywood Exit,Forums,"For the past decade and a half, California has seen its position as the center of the global entertainment industry come under siege. Although past rivals such as Bollywood and Hong Kong have been prolific in serving their home markets, they have had little impact on the economic underpinnings of Hollywood, least of all its feature film workforce. California is losing film and TV jobs as its workers are lent out to states that subsidize production (and post-production). New technology is making the relocation trend easier than ever.
<P>
This Forum, co-hosted with <A HREF=""http://www.scpr.org/"" target=""_blank"">KPCC - Southern California Public Radio</A>, was moderated by <A HREF=""http://www.scpr.org/about/people/staff/larry-mantle"" target=""_blank"">Larry Mantle of KPCC's AirTalk program</A>. It featured a panel of entertainment industry leaders, along with economist <A HREF=""http://www.milkeninstitute.org/about/about.taf?function=detail&Level1=ProStaff&Level2=Bio&ID=33&cat=Staff"" target=""_blank"">Kevin Klowden</A>, director of the Milken Institute's <A HREF=""http://www.milkeninstitute.org/research/research.taf?cat=cal"" target=""_blank"">California Center</A>. Klowden is co-author of ""A Hollywood Exit: What California Must Do to Remain Competitive in Entertainment -- and Keep Jobs,"" a research report about the erosion of California's filmed entertainment job base, and just as important, how other states have established sustainable entertainment industries of their own.
</p>
<P>
<p><em><strong>About the speakers</strong></em>
<p>
<b>Fred Baron</b> is Executive Vice President of Feature Production at Twentieth Century Fox. With Fox since 1990, he has overseen the production of feature films that include The Book Of Exodus, Frankenstein, The Counselor, A Good Day To Die Hard, Date Night, Knight & Day, The Day The Earth Stood Still, Live Free Or Die Hard, Borat, the Ridley Scott crusade epic Kingdom Of Heaven, I Robot, The Day After Tomorrow, Just Married, Airheads, Last Of The Mohicans, Grand Canyon, Home Alone 2, Edward Scissorhands, Hot Shots, Hot Shots Part Deux, Broken Arrow, Romeo and Juliet, Volcano, Alien Resurection, Bulworth, and both X-Files features. Fred took a hiatus from Fox from 1999-2001 to produce the critically acclaimed film Moulin Rouge with Baz Luhrmann. Previously he was a producer and executive at HBO Pictures.
<P>
<b>Rajiv P. Dalal</b> is Director, Office of Motion Picture & Television Production Office of Los Angeles Mayor Eric Garcetti. Dalal works closely with LA Film Czar Ken Ziffren, assisting Ziffren in efforts to increase tax incentives for the entertainment industry. He also seeks ways to cut red tape to make sure Los Angeles remains a film-friendly location. Previously he was the Executive Director of Time Warner's public policy program in the Asia&#8208;Pacific region, working with the company's operating divisions and brands to advance business and public policy objectives. Before this he served as the Managing Director of the Motion Picture Association of America's India office located in Mumbai.
<P>
<b>Kathy Garmezy</b> is the Associate Executive Director for Government & International Affairs for the Directors Guild of America. She directs the Guild's legislative and regulatory activities in Washington, D.C., in Sacramento and Albany, and in other state governments and cities around the country. She chairs a number of entertainment industry coalitions that focus on issues ranging from intellectual property protection to enacting film production incentives. She helps chair the California Film and Television Production Alliance, a coalition of guilds, unions, producers, local film offices, and associations that have worked together for more than a decade to promote and improve film and television production, with an eye toward keeping the state competitive.
<P>
<b>Joseph Henchman</b> is an attorney and policy analyst who supervises the Tax Foundation's state policy (since 2009) and legal (since 2007) programs, analyzing state tax trends, constitutional issues, and tax law developments. Before joining the Tax Foundation as a law clerk in 2005, he worked in the historic 2003 California recall election as press/policy aide to gubernatorial candidate and former baseball commissioner Peter Ueberroth, engaged in activism in his native San Diego County, and interned with the Office of the DC Attorney General, Citizens Against Government Waste, and University of California outreach in California's Central Valley. Joe has testified or presented to officials in 31 states, testified before Congress six times, and has written over 75 major studies on tax policy.
<P>
<b>Kevin Klowden</b> is a managing economist at the Milken Institute, where he serves as director of the California Center. He specializes in the study of demographic and spatial factors (the distribution of resources, business locations and movement of labor) and how these are influenced by public policy and in turn affect regional economies. Kevin has been the lead author of a number of the Institute's research reports. In the area of entertainment, these include ""Fighting Production Flight: Improving California's Filmed Entertainment Tax Credit Program, ""Film Flight: Lost Production and Its Economic Impact in California,"" and ""The Writers' Strike of 2007-2008: The Economic Impact of Digital Distribution,"" each of which analyze the changing dynamics of the entertainment industry. Kevin regularly testifies before committees of the California Assembly on economic development needs and solutions.
<P>
<b>Larry Mantle</B> has been the host of AirTalk on KPCC since April 1st, 1985. It is now the longest continuously running daily talk program in the Los Angeles radio market. Mantle also hosts the movie review and interview program FilmWeek on AirTalk, heard every Friday at 11:00 a.m. on KPCC. A fourth-generation Angeleno, Larry has interviewed thousands of prominent guests on an extraordinary array of topics, and received many journalistic awards in the process.
<P>
<b>The Forum was streamed on <A HREF=""http://www.scpr.org/"" target=""_blank"">KPCC.org</A> and posted there as well.</b>
<p>
<p> This Forum was part of our effort to present multiple perspectives on current business and public policy issues.
</i></td>",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,27,2014,NULL,NULL,0,7:30 p.m.-8:30 p.m.,Santa Monica,"Fred Baron, 20th Century Fox<br>
Rajiv Dalal, Office of Los Angeles Mayor Eric Garcetti<br>
Kathy Garmezy, Directors Guild of America<br>
Joseph Henchman, The Tax Foundation<br>
Kevin Klowden, Milken Institute<br>
Larry Mantle, KPCC-Southern California Public Radio",NULL,NULL,NULL,1,0,0,0,0,NULL,"{length = 8, bytes = 0x000000000026793e}",NULL,NULL,NULL,2014-02-06 16:24:48.547,2014-02-06 16:24:48.547,2014-02-27 00:00:00.000,0,NULL,41695,NULL,NULL,NULL,NULL,NULL,NULL
575,NULL,The Path to Awakening,Forum: The Path to Awakening,Forums,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,12,2014,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,NULL,How Buddhism's Seven Points of Mind Training Can Lead You to a Life of Enlightenment and Happiness  ,"{length = 8, bytes = 0x00000000003110e3}",NULL,NULL,NULL,2014-02-19 11:32:08.177,2014-02-19 11:32:08.177,2014-03-12 00:00:00.000,NULL,NULL,41708,NULL,NULL,NULL,NULL,NULL,NULL
576,NULL,Implementing Solutions to Increase Financial Access for Underserved Populations in Israel,Lab: Financial Access in Israel,mia,"Significant segments of Israel's population are not served by formal financial institutions and as a result do not participate in the country's economy. Without access to traditional credit services and savings products, personal finances are strained and small businesses cannot grow.<p>

The supply of potential financing options is limited by a lack of transparency and standardization in credit scoring and the measurement of poverty as well as inadequate incentives for the highly concentrated banking sector to offer adequate credit and savings options. The demand for such options is stunted by the lack of community-based and non-bank institutions as well as a general gap in financial literacy programs.<p> 

There are a number of financial inclusion initiatives and programs either under way or being developed in Israel today. However, many regulatory, financial and operational gaps need to be filled to ensure success. Toward this end, the Milken Institute and Citi are convening a Financial Innovations Lab to craft a roadmap to creating workable business models that will act as the basis for institutions and interest groups to help Israel's underserved markets access financial services.<p> 

This workshop will address mobilizing new sources of capital for community investment, asset-building and savings products, consumer access to credit, pre-paid and credit cards, and U.S. best practices and models for microfinance practitioners. The diverse backgrounds of attendees - government experts from the Ministry of Finance and Bank of Israel, senior officials from financial institutions, and leaders of domestic and international community development organizations such as Accion US Network, the Corporation for Enterprise Development and the National Federation of Community Development Credit Unions - will facilitate the discussion of the actual application and implementation of solutions as well as the required policy and regulatory adjustments.<p>",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,25,NULL,NULL,NULL,0,NULL,Jerusalem,NULL,1,0,NULL,1,0,0,0,1,NULL,"{length = 8, bytes = 0x0000000000265857}",NULL,NULL,NULL,2014-02-22 13:30:29.883,2014-02-22 13:30:29.883,2000-03-25 00:00:00.000,0,NULL,36608,NULL,NULL,NULL,NULL,NULL,NULL
